date,medium,source,party,cmp_code,text_appeal,issue,direction_appeal
2017-02-20,Facebook,fvd,FvD,22730,Nederland uit de EU. Sovereneteit staat en vrijheid van expressie staan onder druk. Dat moet verandere en dat gaat FVD doen,Norms and Values,Positive Appeal
2017-02-20,Facebook,fvd,FvD,22730,Wij willen flink de boel in Den Haag opruimen. Een goede inspiratie voor onze ambities dus!,Efficient Government,Positive Appeal
2017-02-20,Facebook,fvd,FvD,22730,Mensen hier denken na over het huishouden.  dat gaan wij ook in den haag doen,Efficient Government,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,Bij Forum voor Democratie zijn economie en duurzaamheid direct met elkaar verweven. Wij streven naar een economie die in balans is  en dat kan niet anders dan wanneer de economie duurzaamheid hoog in het vaandel heeft.,"Taxes, Budget & Economy",Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,Bij Forum voor Democratie zijn economie en duurzaamheid direct met elkaar verweven. Wij streven naar een economie die in balans is  en dat kan niet anders dan wanneer de economie duurzaamheid hoog in het vaandel heeft.,Environment & Climate,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,"Forum voor Democratie wil Angela's ""probleem"" voor eens en altijd oplossen. Uit de Euro. Terug naar een nationale munt.",European Union,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,"Forum voor Democratie wil Angela's ""probleem"" voor eens en altijd oplossen. Uit de Euro. Terug naar een nationale munt.",European Union,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,FVD wil zo snel mogelijk stoppen met de uitzichtloze Euro.,European Union,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,"Het FVD vindt verder dat het defensiebudget naar 2% van het BNP moet.  en dat er meer ge√Ønvesteerd moet worden in Cyber warfare en special forces. Ook moet de Marechaussee worden uitgebreid voor permanente grensbewaking. Militairen moeten passend worden beloond.  en uitzendpremies moeten worden gelijkgesteld aan die van andere ministeries.""",Military Interventions,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,"Het FVD vindt verder dat het defensiebudget naar 2% van het BNP moet.  en dat er meer ge√Ønvesteerd moet worden in Cyber warfare en special forces. Ook moet de Marechaussee worden uitgebreid voor permanente grensbewaking. Militairen moeten passend worden beloond.  en uitzendpremies moeten worden gelijkgesteld aan die van andere ministeries.""",Military Interventions,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,"Het FVD vindt verder dat het defensiebudget naar 2% van het BNP moet.  en dat er meer ge√Ønvesteerd moet worden in Cyber warfare en special forces. Ook moet de Marechaussee worden uitgebreid voor permanente grensbewaking. Militairen moeten passend worden beloond.  en uitzendpremies moeten worden gelijkgesteld aan die van andere ministeries.""",Military Interventions,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,"Het FVD vindt verder dat het defensiebudget naar 2% van het BNP moet.  en dat er meer ge√Ønvesteerd moet worden in Cyber warfare en special forces. Ook moet de Marechaussee worden uitgebreid voor permanente grensbewaking. Militairen moeten passend worden beloond.  en uitzendpremies moeten worden gelijkgesteld aan die van andere ministeries.""",Military Interventions,Positive Appeal
2017-02-18,Facebook,fvd,FvD,22730,"Het FVD vindt verder dat het defensiebudget naar 2% van het BNP moet.  en dat er meer ge√Ønvesteerd moet worden in Cyber warfare en special forces. Ook moet de Marechaussee worden uitgebreid voor permanente grensbewaking. Militairen moeten passend worden beloond.  en uitzendpremies moeten worden gelijkgesteld aan die van andere ministeries.""",Military Interventions,Positive Appeal
2017-02-16,Facebook,fvd,FvD,22730,"Forum voor Democratie wil breken met de ""weg met ons mentaliteit"". De nationale souvereiniteit moet terug. De ongecontroleerde immigratie bedreigt de maatschappelijke vrede. Wij willen bindende referenda.  wij willen de macht terug uit Brussel naar het NL parlement.  gekozen burgemeesters en gecontrolleerde immigratie.",European Union,Positive Appeal
2017-02-16,Facebook,fvd,FvD,22730,"Forum voor Democratie wil breken met de ""weg met ons mentaliteit"". De nationale souvereiniteit moet terug. De ongecontroleerde immigratie bedreigt de maatschappelijke vrede. Wij willen bindende referenda.  wij willen de macht terug uit Brussel naar het NL parlement.  gekozen burgemeesters en gecontrolleerde immigratie.",Immigration,Positive Appeal
2017-02-16,Facebook,fvd,FvD,22730,"Forum voor Democratie wil breken met de ""weg met ons mentaliteit"". De nationale souvereiniteit moet terug. De ongecontroleerde immigratie bedreigt de maatschappelijke vrede. Wij willen bindende referenda.  wij willen de macht terug uit Brussel naar het NL parlement.  gekozen burgemeesters en gecontrolleerde immigratie.",Institutional Reform,Positive Appeal
2017-02-16,Facebook,fvd,FvD,22730,"Forum voor Democratie wil breken met de ""weg met ons mentaliteit"". De nationale souvereiniteit moet terug. De ongecontroleerde immigratie bedreigt de maatschappelijke vrede. Wij willen bindende referenda.  wij willen de macht terug uit Brussel naar het NL parlement.  gekozen burgemeesters en gecontrolleerde immigratie.",Institutional Reform,Positive Appeal
2017-02-16,Facebook,fvd,FvD,22730,"Forum voor Democratie wil breken met de ""weg met ons mentaliteit"". De nationale souvereiniteit moet terug. De ongecontroleerde immigratie bedreigt de maatschappelijke vrede. Wij willen bindende referenda.  wij willen de macht terug uit Brussel naar het NL parlement.  gekozen burgemeesters en gecontrolleerde immigratie.",Immigration,Positive Appeal
2017-02-16,Facebook,fvd,FvD,22730,"Forum voor Democratie wil breken met de ""weg met ons mentaliteit"". De nationale souvereiniteit moet terug. De ongecontroleerde immigratie bedreigt de maatschappelijke vrede. Wij willen bindende referenda.  wij willen de macht terug uit Brussel naar het NL parlement.  gekozen burgemeesters en gecontrolleerde immigratie.",European Union,Positive Appeal
2017-02-16,Facebook,fvd,FvD,22730,Forum voor Democratie wil meer aandacht voor ZZP-ers,Entrepreneurship,Positive Appeal
2017-03-05,Facebook,@PartijvandeArbeid,PvdA,22320,We hebben de overheidsfiancnien op orde gebracht en de werkloosheid daalt. In het Nederland waar ik leiding aan wil geven  bouwen we aan een sociale samenleving. De PvdA wil af van het eigen risico  zo houden we de zorg toegankelijk en betaalbaar voor iedereen.,"Taxes, Budget & Economy",Positive Appeal
2017-03-05,Facebook,@PartijvandeArbeid,PvdA,22320,We hebben de overheidsfiancnien op orde gebracht en de werkloosheid daalt. In het Nederland waar ik leiding aan wil geven  bouwen we aan een sociale samenleving. De PvdA wil af van het eigen risico  zo houden we de zorg toegankelijk en betaalbaar voor iedereen.,Social Security,Positive Appeal
2017-03-05,Facebook,@PartijvandeArbeid,PvdA,22320,We hebben de overheidsfiancnien op orde gebracht en de werkloosheid daalt. In het Nederland waar ik leiding aan wil geven  bouwen we aan een sociale samenleving. De PvdA wil af van het eigen risico  zo houden we de zorg toegankelijk en betaalbaar voor iedereen.,Health Care,Positive Appeal
2017-03-03,Facebook,@PartijvandeArbeid,PvdA,22320,Geen gefoeter over wie zich moet aanpassen of wie ‚Äôt land uit moet. Maar het hebben over hoe we verder gaan in dit land. Met elkaar.' Dat doen we morgen bij de kick-off van Wij zijn Nederland.,Norms and Values,Negative Appeal
2017-03-03,Facebook,@PartijvandeArbeid,PvdA,22320,Geen gefoeter over wie zich moet aanpassen of wie ‚Äôt land uit moet. Maar het hebben over hoe we verder gaan in dit land. Met elkaar.' Dat doen we morgen bij de kick-off van Wij zijn Nederland.,Norms and Values,Negative Appeal
2017-03-03,Facebook,@PartijvandeArbeid,PvdA,22320,Geen gefoeter over wie zich moet aanpassen of wie ‚Äôt land uit moet. Maar het hebben over hoe we verder gaan in dit land. Met elkaar.' Dat doen we morgen bij de kick-off van Wij zijn Nederland.,Norms and Values,Positive Appeal
2017-03-03,Facebook,@PartijvandeArbeid,PvdA,22320,Geen gefoeter over wie zich moet aanpassen of wie ‚Äôt land uit moet. Maar het hebben over hoe we verder gaan in dit land. Met elkaar.' Dat doen we morgen bij de kick-off van Wij zijn Nederland.,Norms and Values,Positive Appeal
2017-03-02,Facebook,@PartijvandeArbeid,PvdA,22320,En mijn taak is het om er trots op te zijn dat ik er vier jaar wel stond en dat we hebben gezorgd voro stabiliteit in een hele ingewikkelde wereld,Efficient Government,Positive Appeal
2017-02-22,Facebook,@PartijvandeArbeid,PvdA,22320,Het waren 4 moeilijke jaren  maar we hebben verantwoordelijkheid genomen. Nu gaan er 200.000 mensen meer naar hun werk en komen trots thuis,Labour Market,Positive Appeal
2017-02-22,Facebook,@PartijvandeArbeid,PvdA,22320,et waren 4 moeilijke jaren  maar we hebben verantwoordelijkheid genomen. Nu gaan er 200.000 mensen meer naar hun werk en komen trots thuis,Labour Market,Positive Appeal
2017-02-22,Facebook,@PartijvandeArbeid,PvdA,22320,Toen ik begon steeg de werkloosheid  nu vier jaar later keldert de werkloosheid. Ik durf te zeggen dat we een plan kunenn maken voor mensen die de pensioenleeftijd niet halen,Labour Market,Positive Appeal
2017-02-22,Facebook,@PartijvandeArbeid,PvdA,22320,Toen ik begon steeg de werkloosheid  nu vier jaar later keldert de werkloosheid. Ik durf te zeggen dat we een plan kunenn maken voor mensen die de pensioenleeftijd niet halen,Social Security,Positive Appeal
2017-02-17,Facebook,@PartijvandeArbeid,PvdA,22320,De VVD vindt conci√´rges  klassenassistenten en toezichthouders in de bus geen echte banen…,Social Security,Negative Appeal
2017-02-17,Facebook,@PartijvandeArbeid,PvdA,22320,De VVD vindt conci√´rges  klassenassistenten en toezichthouders in de bus geen echte banen…,Social Security,Negative Appeal
2017-02-17,Facebook,@PartijvandeArbeid,PvdA,22320,De VVD vindt conci√´rges  klassenassistenten en toezichthouders in de bus geen echte banen…,Social Security,Negative Appeal
2017-02-15,Facebook,@PartijvandeArbeid,PvdA,22320,ankzij lodewijk asscher wordt vaderschapsverlof uitgebried naar 5 dagen. Wij vinden dat het vaderschapsverlof verder moet worden uitgebreid.,Social Security,Positive Appeal
2017-02-15,Facebook,@PartijvandeArbeid,PvdA,22320,ankzij lodewijk asscher wordt vaderschapsverlof uitgebried naar 5 dagen. Wij vinden dat het vaderschapsverlof verder moet worden uitgebreid.,Social Security,Positive Appeal
2017-03-06,Facebook,@SocialistischePartij,SP,22220,Wij hebben respect voor ouderen en willen vast werk voor jongeren.,Labour Market,Positive Appeal
2017-03-05,Facebook,@SocialistischePartij,SP,22220,Wat gaat Buma doen? Tegen iemand in een ambulance zeggen dat hij wel wat op de kosten moet letten? De zorg moet voor iedereen betaalbaar zijn. Dan hebben we geen behoefte aan stugge boekhouders die de rekening bij de zieken leggen,Health Care,Negative Appeal
2017-03-05,Facebook,@SocialistischePartij,SP,22220,Marktwerking zou geen plek moeten hebben in de zorg  zo toonde Emile Roemer vanochtend in Buitenhof aan. Het kan en moet anders. Daarom pleiten wij samen met een kwart miljoen anderen voor een Nationaal ZorgFonds!,Health Care,Positive Appeal
2017-03-05,Facebook,@SocialistischePartij,SP,22220,Marktwerking zou geen plek moeten hebben in de zorg  zo toonde Emile Roemer vanochtend in Buitenhof aan. Het kan en moet anders. Daarom pleiten wij samen met een kwart miljoen anderen voor een Nationaal ZorgFonds!,Health Care,Positive Appeal
2017-03-04,Facebook,@SocialistischePartij,SP,22220,Met duizenden SP'ers gingen we vandaag langs de deuren en stonden we op de markten. Voor een Nationaal ZorgFonds zonder eigen risico. Voor de AOW op 65 en vast werk voor jongeren. Voor hogere lonen en lagere huren.,Health Care,Positive Appeal
2017-03-04,Facebook,@SocialistischePartij,SP,22220,Met duizenden SP'ers gingen we vandaag langs de deuren en stonden we op de markten. Voor een Nationaal ZorgFonds zonder eigen risico. Voor de AOW op 65 en vast werk voor jongeren. Voor hogere lonen en lagere huren.,Social Security,Positive Appeal
2017-03-04,Facebook,@SocialistischePartij,SP,22220,Met duizenden SP'ers gingen we vandaag langs de deuren en stonden we op de markten. Voor een Nationaal ZorgFonds zonder eigen risico. Voor de AOW op 65 en vast werk voor jongeren. Voor hogere lonen en lagere huren.,Labour Market,Positive Appeal
2017-03-04,Facebook,@SocialistischePartij,SP,22220,Met duizenden SP'ers gingen we vandaag langs de deuren en stonden we op de markten. Voor een Nationaal ZorgFonds zonder eigen risico. Voor de AOW op 65 en vast werk voor jongeren. Voor hogere lonen en lagere huren.,Social Security,Positive Appeal
2017-03-04,Facebook,@SocialistischePartij,SP,22220,Met duizenden SP'ers gingen we vandaag langs de deuren en stonden we op de markten. Voor een Nationaal ZorgFonds zonder eigen risico. Voor de AOW op 65 en vast werk voor jongeren. Voor hogere lonen en lagere huren.,Housing,Positive Appeal
2017-03-03,Facebook,@SocialistischePartij,SP,22220,81% van de mensen is het met de SP eens dat een bezettingsnorm nodig is in de verpleeghuiszorg.,Health Care,Positive Appeal
2017-03-03,Facebook,@SocialistischePartij,SP,22220,Wij strijden er als SP voor dat een bezettingsnorm in de zorg wettelijk wordt geregeld. Wij willen ervoor zorgen dat in alle instellingen ouderen kunnen rekenen op goede zorg,Health Care,Positive Appeal
2017-03-03,Facebook,@SocialistischePartij,SP,22220,Wij strijden er als SP voor dat een bezettingsnorm in de zorg wettelijk wordt geregeld. Wij willen ervoor zorgen dat in alle instellingen ouderen kunnen rekenen op goede zorg,Health Care,Positive Appeal
2017-03-03,Facebook,@SocialistischePartij,SP,22220,Wij willen toe naar zorg zonder marktwerking,Health Care,Positive Appeal
2017-03-03,Facebook,@SocialistischePartij,SP,22220,Samen breken we met de jarenlange politiek van ieder-voor-zich en zorgen we voor:‚úì Een Nationaal ZorgFonds zonder eigen risico‚úì Hogere lonen en lagere huren‚úì AOW op 65 jaar met een hogere uitkering,Health Care,Positive Appeal
2017-03-03,Facebook,@SocialistischePartij,SP,22220,Samen breken we met de jarenlange politiek van ieder-voor-zich en zorgen we voor:‚úì Een Nationaal ZorgFonds zonder eigen risico‚úì Hogere lonen en lagere huren‚úì AOW op 65 jaar met een hogere uitkering,"Taxes, Budget & Economy",Positive Appeal
2017-03-03,Facebook,@SocialistischePartij,SP,22220,Samen breken we met de jarenlange politiek van ieder-voor-zich en zorgen we voor:‚úì Een Nationaal ZorgFonds zonder eigen risico‚úì Hogere lonen en lagere huren‚úì AOW op 65 jaar met een hogere uitkering,Health Care,Positive Appeal
2017-03-02,Facebook,@SocialistischePartij,SP,22220,Samen breken we met de jarenlange politiek van ieder-voor-zich en zorgen we voor:‚úì Een Nationaal ZorgFonds zonder eigen risico‚úì Hogere lonen en lagere huren‚úì AOW op 65 jaar met een hogere uitkering,Social Security,Positive Appeal
2017-03-02,Facebook,@SocialistischePartij,SP,22220,Samen breken we met de jarenlange politiek van ieder-voor-zich en zorgen we voor:‚úì Een Nationaal ZorgFonds zonder eigen risico‚úì Hogere lonen en lagere huren‚úì AOW op 65 jaar met een hogere uitkering,Housing,Positive Appeal
2017-03-02,Facebook,@SocialistischePartij,SP,22220,Samen breken we met de jarenlange politiek van ieder-voor-zich en zorgen we voor:‚úì Een Nationaal ZorgFonds zonder eigen risico‚úì Hogere lonen en lagere huren‚úì AOW op 65 jaar met een hogere uitkering,Social Security,Positive Appeal
2017-03-02,Facebook,@SocialistischePartij,SP,22220,Maar 340.000 Oost-Europeanen die hier worden uitgebuit  onder slechte omstandigheden wonen en werken en werk doen wat ook door Nederlanders zonder baan gedaan kan worden  vindt hij prima.,Immigration,Negative Appeal
